Magnitud,id_event,Location,detect_seismO,detect_das,clipped
4.39,nc73781306,1020.1478821286521,,FALSE,FALSE
4.4,ak022bq1181n,2509.3849609300987,,FALSE,FALSE
4.4,ak022beea1dl,2299.8726229667163,,FALSE,FALSE
4.4,tx2022rdfr,2362.5405478694793,,FALSE,FALSE
4.4,ak022b2x7oak,2676.5789929839902,,FALSE,FALSE
4.4,us7000i3dm,881.8722016799247,,FALSE,FALSE
4.4,us6000ibfj,731.6126709550641,,norecord,FALSE
4.3,us6000iakl,717.5572003881481,,INCONCLUSIVE,FALSE
4.3,us6000i9du,730.6393068985279,,INCONCLUSIVE,FALSE
4.45,nc73765585,1034.1559675758901,,FALSE,FALSE
4.3,ak0229gyw936,2453.118255431893,,FALSE,FALSE
4.4,us6000i2w5,2043.7732781999384,,FALSE,FALSE
4.4,ak0228v89eiv,2225.4357848870045,,norecord,FALSE
4.4,ak0228qeea2m,2148.226675400253,,norecord,FALSE
4.4,ak0228iazqeb,2432.0542529242903,,norecord,FALSE
4.4,us7000hhiy,699.8512876026825,,norecord,FALSE
4.3,us7000hhir,679.3648363681505,,norecord,FALSE
4.4,ak02279oo1os,2511.43410048874,,norecord,FALSE
4.3,tx2022kzot,2323.6768091505514,,norecord,FALSE
4.4,ak02271cjvho,2517.1998106909373,,FALSE,FALSE
4.3,tx2022kras,2365.199371559005,,FALSE,FALSE
4.3,ak0226pmqwk1,2380.918653885241,,norecord,FALSE
4.4,ak0225vr9lag,2400.8570809354487,,FALSE,FALSE
4.4,ak0225gzngj1,2504.2052231378143,,norecord,FALSE
4.3,us7000h19g,2964.365007506224,,norecord,FALSE
4.4,us7000h0vb,654.4744990671053,,FALSE,FALSE
4.3,ak0223mx6yrz',2460.306781,,norecord,FALSE
4.14,ci40151807,1659.1824417664818,,FALSE,FALSE
4.16,nc73824236,800.0706876968305,,FALSE,TRUE
4.2,us6000jb3s,2680.6119185109937,,FALSE,FALSE
4.2,us6000j8mi,666.3592693597333,,TRUE,FALSE
4.1,us7000it0d,1020.9225351073958,,INCONCLUSIVE,FALSE
4.1,ak022epk1ihi,2375.0947283951364,,FALSE,FALSE
4.2,us7000imzs,626.4006962377605,,FALSE,FALSE
4.2,us7000iln9,2371.2825560007013,,FALSE,FALSE
4.1,ak022dytrpaq,2413.679569813042,,FALSE,FALSE
4.2,ak022dxdnf6d,2256.2068726498933,,FALSE,FALSE
4.1,nc73798306,799.6255040133858,,INCONCLUSIVE,FALSE
4.1,us6000itdq,707.087105673276,,FALSE,FALSE
4.2,ak022d0f2h3p,1501.0030750847388,,FALSE,FALSE
4.2,ak022cyfkbwn,1571.348704757266,,FALSE,FALSE
4.1,ak022ctqflju,2240.859361690609,,FALSE,FALSE
4.2,us6000ircv,1870.0055384857862,,FALSE,FALSE
4.1,ak022cjvjpsi,2415.9262366256467,,FALSE,FALSE
4.1,ak022c4o9ui7,2444.897551105073,,FALSE,FALSE
4.2,ak022c1fq39l,2453.345642287709,,FALSE,FALSE
4.29,nc71129069,1019.4361732329797,,FALSE,FALSE
4.1,ak022bro1hab,2264.059260096112,,FALSE,FALSE
4.1,us7000i7nq,2342.3299356834586,,FALSE,FALSE
4.2,ak022b2q4dl2,2191.6527645922465,,FALSE,FALSE
4.1,ak022auilau5,2418.7542888496337,,FALSE,FALSE
4.2,ak022ahfnyru,2334.5248410827962,,norecord,FALSE
4.2,ak022a29vrl5,2300.0729225314826,,FALSE,FALSE
4.2,tx2022orir,2336.269225390986,,FALSE,FALSE
4.29,ci40069263,1810.4394387247573,,INCONCLUSIVE,FALSE
4.24,nc73761796,912.1178003319277,,FALSE,FALSE
4.1,ak022970mhvc,2389.6401513750984,,FALSE,FALSE
4.2,ak0228jtsg0o,2513.6845018901054,,norecord,FALSE
4.2,us6000hyvi,2804.438052142398,,norecord,FALSE
4.19,nc73752031,980.8510895375756,,norecord,FALSE
4.2,us7000hij8,705.1691378188282,,,FALSE
4.2,us7000hhj9,710.6335931770957,,norecord,FALSE
4.1,us7000hhj0,686.1073912859308,,norecord,FALSE
4.2,us7000hhih,693.9401328797042,,norecord,FALSE
4.2,us7000hgyx,2879.009286605515,,norecord,FALSE
4.2,us7000hga1,2606.4999260172517,,norecord,FALSE
4.1,tx2022ldmr,2330.398865548227,,norecord,FALSE
4.2,us7000heu1,2684.820982949899,,INCONCLUSIVE,FALSE
4.2,us7000heth,2738.6462931072674,,FALSE,FALSE
4.1,ak02271e1tit,2458.191608020155,,FALSE,FALSE
4.14,nc73740051,1064.1480447902343,,FALSE,FALSE
4.2,us7000he30,2634.1103123578373,,FALSE,FALSE
4.2,us7000he0s,2641.438547419284,,FALSE,FALSE
4.28,ci40027143,1398.5879620038756,,norecord,FALSE
4.2,ak022690cqso,1587.5523218241497,,FALSE,FALSE
4.1,us6000hkr4,679.0679913089658,,FALSE,FALSE
4.22,uu60497322,1005.2475204231869,,INCONCLUSIVE,FALSE
4.1,us7000h83p,953.8011745177681,,FALSE,FALSE
4.2,us7000h6zh,2763.4680607048163,,norecord,FALSE
4.1,ak0225ijhvyy,2310.234763123659,,norecord,FALSE
4.1,us7000h5y9,2695.5603371355664,,norecord,FALSE
4.1,us6000hg3m,1971.9406265936093,,norecord,FALSE
4.1,us7000h1h8,2768.609092776229,no,norecord,FALSE
4.2,us7000h0uz,660.924366567529,,FALSE,FALSE
4.2,ak0223wvhy9y,2464.176919127202,,FALSE,FALSE
4.1,us6000h5jh,2714.718312,,norecord,FALSE
3.9,us7000j1kj,611.0568072773164,,TRUE,FALSE
3.9,us7000j5l9,2862.41836571168,,FALSE,FALSE
3.9,nc73827436,1231.6268335029868,,INCONCLUSIVE,FALSE
3.9,us7000j35i,671.6358501261195,,TRUE,FALSE
3.9,ak022gjpe38p,2386.457114708214,,FALSE,FALSE
3.99,nc73821636,796.1598540516112,,INCONCLUSIVE,FALSE
4.0,ak022g68dit8,2418.4158060869336,,FALSE,FALSE
3.98,nc73814971,1315.1950252933962,TRUE,FALSE,FALSE
3.9,us6000j6zh,2039.2745620394935,TRUE,FALSE,FALSE
3.91,nc73813816,1210.4902735203716,TRUE,FALSE,FALSE
3.9,us6000j5nj,1018.8906609944967,TRUE,FALSE,FALSE
4.0,ak022eza9c3z,2323.4612960418226,,FALSE,FALSE
4.0,us7000ir0z,2714.9559693959077,,FALSE,FALSE
4.0,tx2022wrbx,2360.9096957355105,,FALSE,FALSE
4.0,ak022er8tbc2,2402.680556581262,,FALSE,FALSE
4.0,tx2022wmog,2361.0024119090795,,FALSE,FALSE
4.0,us6000j6g2,1059.6070927326807,,FALSE,FALSE
3.9,ak022enoxqzc,2519.623794373667,,FALSE,FALSE
4.0,ak022em8x7yr,2420.7810043421,,FALSE,FALSE
3.9,us7000ip84,2325.1679629323066,,FALSE,FALSE
3.9,ak022eh2gm4w,2463.0414984386925,,FALSE,FALSE
3.9,ak022eh2gdzx,2453.209350315576,,FALSE,FALSE
3.9,ak022efo2p1a,2583.813408397325,,FALSE,FALSE
3.9,ak022efbkfka,2172.017222559868,,FALSE,FALSE
4.04,ci40129847,1873.293797691122,,FALSE,FALSE
3.9,us7000ikzz,2868.4403787848614,,FALSE,FALSE
3.9,us6000ivft,952.8279522680112,,FALSE,FALSE
3.9,ak022d1sy1uy,2531.063084959919,,FALSE,FALSE
3.9,ak022d1pwr8z,2295.8706579252953,,INCONCLUSIVE,FALSE
3.9,us7000ia3v,604.1145283182999,,FALSE,FALSE
3.96,nc73783911,875.3270859469086,,FALSE,FALSE
4.0,us7000i9dc,2784.376737191153,,FALSE,FALSE
3.9,ak022c1mqc69,2386.716592266645,,FALSE,FALSE
3.93,uu60515582,941.4210631888012,,FALSE,FALSE
4.0,nc73774300,1237.4147495034454,,FALSE,FALSE
3.9,nn00846122,1114.905241753362,,FALSE,FALSE
4.03,ci40334320,1795.718392156088,,FALSE,FALSE
3.9,ak022axozwr6,2259.0154696895415,,FALSE,FALSE
4.0,ak022aueoot6,2372.5923058011163,,FALSE,FALSE
3.9,ak022afjs5lj,2460.7696151251344,,norecord,FALSE
3.9,us6000ia6p,719.0639699663132,,TRUE,FALSE
4.0,ak022a2i3i78,2520.770431514935,,FALSE,FALSE
3.9,tx2022piya,2319.8517563564137,,FALSE,FALSE
3.9,us6000i8lp,2775.5106906756173,,FALSE,FALSE
3.9,nc73763275,835.4901862155128,,FALSE,FALSE
4.0,us7000ht45,686.5499363848203,,INCONCLUSIVE,FALSE
3.9,us6000i3q4,2684.0814674623516,,FALSE,FALSE
3.9,ak02293q6iwe,2507.458583034307,,FALSE,FALSE
4.0,us6000i30i,1887.8918971314101,,FALSE,FALSE
4.0,ak0228s9eh5g,2382.228988862618,,norecord,FALSE
4.0,ak0228ghq6rr,2453.9132161503476,,norecord,FALSE
3.9,nn00842016,1111.9472116513627,,norecord,FALSE
3.9,ak022832lqxz,2610.941563598385,,norecord,FALSE
4.0,ak0227v49mcw,2373.9448901507867,,norecord,FALSE
3.9,us7000hi3l,684.0078070920283,,norecord,FALSE
3.9,nn00841009,1114.588601230721,,norecord,FALSE
3.9,us7000hirs,673.9358856565897,,norecord,FALSE
4.0,us7000hhii,689.9761563890222,,norecord,FALSE
4.0,ak0227l4uzkp,2410.8498689460616,,norecord,FALSE
3.9,tx2022kzqw,2433.7271724182033,,norecord,FALSE
3.9,ak0227606vos,2297.5825114277523,,FALSE,FALSE
4.0,us7000hg6u,2734.869229472414,,FALSE,FALSE
3.9,us6000hnap,2867.379927795129,,FALSE,FALSE
4.0,ak0226kn9sac,2339.7079073749464,,FALSE,FALSE
3.9,ak0226j3bf1o,2457.2010026732582,,FALSE,FALSE
4.0,ak0225xnc2ur,2398.9517638674733,,FALSE,FALSE
3.9,ak0225vr8ytd,2453.478341691765,,FALSE,FALSE
4.0,us7000h72v,885.9658742462074,,norecord,FALSE
3.9,ak0225kcgsqf,2516.7104559670697,,norecord,FALSE
4.0,tx2022ihbu,2364.4573527271427,,norecord,FALSE
4.0,tx2022ifjt,2364.1416798297064,,norecord,FALSE
4.0,ak02255f18x6,2324.9341528411164,,FALSE,FALSE
3.9,ak022528qsom,2395.0827339792036,,FALSE,FALSE
3.93,ci39989439,1907.2817656073287,,FALSE,FALSE
4.07,nc73714181,810.6135740525705,,FALSE,FALSE
3.93,nc73712486,1177.5448771618844,,FALSE,FALSE
4.0,tx2022futk,2334.184982523163,,FALSE,FALSE
3.99,nc73707021,1039.060526,,norecord,FALSE
3.8,ak0236vqk1t,2380.3624364991333,,FALSE,FALSE
3.8,us6000jbf8,949.9604544245756,,FALSE,FALSE
3.7,ak022gegwuon,2460.189165210402,,FALSE,FALSE
3.7,ak022gd1s7i7,2362.756935600403,,FALSE,FALSE
3.79,nc73823036,826.3934790680217,,FALSE,FALSE
3.8,ak022gcxjshe,2304.028512048518,,FALSE,FALSE
3.8,us6000jaw1,664.0227524616405,,TRUE,FALSE
3.8,ak022g2xuequ,2404.4224925880294,,FALSE,FALSE
3.8,ak022g1kll1g,2387.488903616749,,FALSE,FALSE
3.8,us6000j9dx,633.0889767923401,,TRUE,FALSE
3.8,us6000j7ai,677.3604372985783,,INCONCLUSIVE,FALSE
3.82,ci40383192,1728.0650460219504,,FALSE,FALSE
3.7,ak022f5yk4ry,2108.2054078508318,,FALSE,FALSE
3.7,ak022f2s8yw9,2189.4327698671837,,FALSE,FALSE
3.7,ak022f0vf8dz,2527.118439731876,,FALSE,FALSE
3.7,ak022er8a918,2393.4632335407414,,FALSE,FALSE
3.8,tx2022wnac,2361.6004371802155,,FALSE,FALSE
3.7,us7000iq4e,616.2129137089033,,TRUE,FALSE
3.8,ak022eh2gg0i,2460.1832621623375,,FALSE,FALSE
3.81,ci40129871,1876.3500351045977,,FALSE,FALSE
3.76,nc73804556,910.0812144127264,,FALSE,FALSE
3.78,uu60523487,1412.078557405185,,FALSE,FALSE
3.8,us7000im23,2111.1478342340015,,FALSE,FALSE
3.8,us7000ip70,2674.707969736041,,FALSE,FALSE
3.7,tx2022uqvy,2335.4407882056094,,FALSE,FALSE
3.7,ak022dgupn0v,2312.798628802506,,FALSE,FALSE
3.79,ci40363688,1780.5306739915218,,FALSE,FALSE
3.8,us6000isn0,1915.7798547153411,,FALSE,FALSE
3.8,ak022d04emm9,996.3604749008188,,FALSE,FALSE
3.7,ak022crxd45r,2333.5418821361823,,FALSE,FALSE
3.7,us6000ipyl,2698.281204209182,,FALSE,FALSE
3.7,ci40107167,1387.48082982107,,FALSE,FALSE
3.8,ak022c6kb7ip,2401.382122460347,,FALSE,FALSE
3.7,ak022bycvk4h,2388.550489574152,,FALSE,FALSE
3.7,ak022by16k9e,2409.7411455509914,,FALSE,FALSE
3.8,ak022brrinwo,2426.573863584176,,FALSE,FALSE
3.7,tx2022rdfm,2363.5420508177185,,FALSE,FALSE
3.7,us6000icz8,1700.5647976839848,,INCONCLUSIVE,FALSE
3.803475183,tx2022qaqd,2459.796539777984,,norecord,FALSE
3.8,ak022ace9o3q,2410.755923809559,,FALSE,FALSE
3.8,us6000i9vm,2395.6426865718518,,FALSE,FALSE
3.8,ak0229kcxxc2,2497.675424141314,,FALSE,FALSE
3.7,tx2022oosa,2337.1934566010827,,FALSE,FALSE
3.7,tx2022ooqf,2336.7479582012556,,FALSE,FALSE
3.8,ak0229decbdg,2372.2220586206013,,FALSE,FALSE
3.8,ci40065255,1386.9777053623434,,FALSE,FALSE
3.8,us6000i38f,2109.506061129514,,FALSE,FALSE
3.8,us6000i2be,2035.4282604994814,,FALSE,FALSE
3.8,us6000i212,2110.037227579355,,norecord,FALSE
3.8,us6000i1v7,2808.779824918441,,norecord,FALSE
3.8,us6000i1ie,700.2236532485782,,norecord,FALSE
3.7,ak02281sxdf3,2456.311260716195,,norecord,FALSE
3.75,ci40287560,1796.3993030429915,,norecord,FALSE
3.8,tx2022lwae,2322.8893027102094,,norecord,FALSE
3.8,us7000hhj7,649.3618081099173,,norecord,FALSE
3.8,us7000hirx,669.429579836314,,norecord,FALSE
3.8,us7000hhi7,659.2906651874307,,norecord,FALSE
3.79,nc73743421,836.8799600607745,,norecord,FALSE
3.76,uu60500212,1419.1664329476123,,FALSE,FALSE
3.83,ci40029871,1828.0227226811257,,FALSE,FALSE
3.8,ak0226ktfk4r,2461.1550561175054,,FALSE,FALSE
3.7,ak0226amguwk,1820.452619748264,,FALSE,FALSE
3.76,ci40019919,1592.7776184452184,,FALSE,FALSE
3.7,ak02268yd4vt,2406.6282489065125,,FALSE,FALSE
3.7,ak02265uhdnr,2356.1775812144288,,FALSE,FALSE
3.8,ak0225k9jj1o,2319.2645821032825,,FALSE,FALSE
3.7,ak022570mxkd,2421.260215526628,,FALSE,FALSE
3.72,ci40241440,1734.2737020845927,,FALSE,FALSE
3.77,ci40238728,1856.8992878971526,,FALSE,FALSE
3.8,ak0224na81px,2518.797410771106,,FALSE,FALSE
3.7,us7000h0h7,641.7599976602006,,FALSE,FALSE
3.8,nc73714176,811.3422674987216,,FALSE,FALSE
3.7,ak02246o6s9l,2325.8856371749375,,FALSE,FALSE
3.8,tx2022giza,2336.030561838838,,FALSE,FALSE
3.7,ak022457ri7o,2698.921423155967,,FALSE,FALSE
3.7,ak02241ooeyw,2440.991376687805,,FALSE,FALSE
3.7,tx2022fzug,2364.271741036625,,FALSE,FALSE
3.8,us6000h5zq,1430.6900965705252,,norecord,FALSE
3.7,us6000h5zm,2041.3419857169984,,norecord,FALSE
3.8,us6000h5ip,2007.935262,,norecord,FALSE
3.52,nc73821111,808.4736570605011,,FALSE,FALSE
3.57,nc73819746,1081.442015606762,,FALSE,FALSE
3.56,ci40142983,1387.314291718035,,FALSE,FALSE
3.5,nn00852719,667.4906975051806,,FALSE,FALSE
3.59,nc73814941,1148.3065275573858,,FALSE,FALSE
3.6,us6000j8vs,1726.2396539428178,,FALSE,FALSE
3.5,nn00851914,1111.9599455244322,,FALSE,FALSE
3.57,uu60525357,1070.4930096714495,,FALSE,FALSE
3.58,uu60524772,1053.1550301649322,,FALSE,FALSE
3.69,ci40129839,1873.3622920395112,,FALSE,FALSE
3.6,us7000in01,662.6431083401611,,FALSE,FALSE
3.5,us7000il9j,1801.582605730016,,FALSE,FALSE
3.66,nc73799821,832.2580302111827,,FALSE,FALSE
3.54,nc73799186,1150.0339672758507,,FALSE,FALSE
3.67,ci40359712,1426.6763652631269,,FALSE,FALSE
3.54,nc73792396,1037.6998540984646,,FALSE,FALSE
3.5,us6000isuu,1806.9353414425923,,FALSE,FALSE
3.54,ci40359000,1919.9566594649918,,FALSE,FALSE
3.57,ci40355512,1802.3943358418765,,FALSE,FALSE
3.5,us7000ib2z,1793.8473565437985,,FALSE,FALSE
3.69,nc73784121,834.8637818023357,,FALSE,FALSE
3.53,ci40102247,1632.2308726480348,,FALSE,FALSE
3.65,nc73782441,1039.4326660754489,,FALSE,FALSE
3.57,ci40095559,1565.2168818185908,,FALSE,FALSE
3.5,us7000i2hn,658.0035936266261,,FALSE,FALSE
3.57,nc73767655,777.1281391565516,,FALSE,FALSE
3.57,ci40079375,1798.3523139138017,,FALSE,FALSE
3.6,us6000i982,672.0486389084202,,FALSE,FALSE
3.52,ci40076855,1872.7476070933772,,FALSE,FALSE
3.55,ci40065151,1621.3009163687539,,FALSE,FALSE
3.58,ci40063127,1683.06654194015,,FALSE,FALSE
3.58,ci40302920,1717.5266077986503,,norecord,FALSE
3.5,nn00842587,1115.940289976101,,norecord,FALSE
3.5,nn00842579,1116.251065108996,,norecord,FALSE
3.54,ci40298688,1684.3012386257217,,norecord,FALSE
3.53,ci40297864,1382.1069150528529,,norecord,FALSE
3.5,nn00842158,1115.4462111312653,,norecord,FALSE
3.54,nc73752561,850.9120048637427,,norecord,FALSE
3.55,ci40036719,1387.1602460744355,,norecord,FALSE
3.68,ci40032983,1670.0517662475645,,FALSE,FALSE
3.64,nc73739346,836.5084396868015,,FALSE,FALSE
3.5,us7000hdg8,657.3355470981339,,FALSE,FALSE
3.5,us7000hc6l,711.8834974142591,,FALSE,FALSE
3.53,ci40255392,1407.271871392299,,FALSE,FALSE
3.54,ci40255120,1698.4563186787302,,FALSE,FALSE
3.62,ci40243288,1735.9419761540842,,norecord,FALSE
3.61,ci40241424,1734.3054520166734,,FALSE,FALSE
3.62,ci39985119,1469.4343830357268,,FALSE,FALSE
3.54,nc73713331,740.4570534487171,,FALSE,FALSE
3.5,nn00836469,1113.016597950566,,FALSE,FALSE
3.67,nc73710361,947.2991391910326,,FALSE,FALSE
3.58,nc73707826,1183.953657,,norecord,FALSE
7,us7000j2yw,9847.3789,,TRUE,FALSE
6.8,  us6000j6w8,8602.435988,,FALSE,FALSE
7,  us7000irfb,9931.060985,,TRUE,FALSE
6.9,  us7000iqpn,13749.12318,,FALSE,FALSE
7,    us7000ip8h,9354.894364,,TRUE,FALSE
7.3,   us7000ip0l,8924.818898,,TRUE,FALSE
7,  us7000ingi,10091.95959,,FALSE,FALSE
6.8, us7000ingh,10088.32497,,FALSE,FALSE
6.7,  us6000iv6c,5817.635985,,norecord,FALSE
6.8,   us7000ia36,3704.798962,,TRUE,FALSE
7.6,us7000i9bw,3685.381568,,TRUE,FALSE
6.9,    us7000i90q,9926.674051,,TRUE,FALSE
7,  us7000i7ya,10157.09921,,TRUE,FALSE
7.6,   us6000iitd,10611.82265,,TRUE,FALSE
6.9,   us7000i53f,10879.49447,,FALSE,FALSE
7,    us6000i5rd,10455.92319,,FALSE,FALSE
6.8,   us6000i1wg,7820.799757,,norecord,FALSE
7.2,    us7000hcmn,8638.937015,,norecord,FALSE
6.9,   us6000hm9j,13475.95302,,FALSE,FALSE
6.8,   us7000h8g3,9642.977968,,TRUE,FALSE
7,   us7000gymk,10270.84687,,FALSE,FALSE
6.9,   us7000gyj0,10278.31419,,FALSE,FALSE
6.7,    us6000h6nr,9888.408282,,TRUE,FALSE
6.7,  us6000h6ne,8305.173804,,FALSE,FALSE
5.35,nc73827571,815.8239223,,TRUE,FALSE
4.92,nc73821046,806.3864283,,TRUE,TRUE
6.4,nc73821036,809.8546474,,TRUE,TRUE
4.9,us6000j8c6,877.2036006,,FALSE,FALSE
4.9,us7000ishe,332.6787253,,TRUE,FALSE
5.2,us7000irbr,606.808105,,TRUE,TRUE
5.6,us7000hhik,695.3034767,,norecord,FALSE
5.1,us7000hf29,790.1172363,,TRUE,FALSE
5.3,us6000hfx7,623.5308649,,norecord,FALSE
5.1,us7000gxl1,677.9990498,TRUE,FALSE,FALSE
1.87,uw61901501 ,285.5392322,,FALSE,FALSE
1.99,uw61897906 ,437.9871845,,FALSE,FALSE
1.73,uw61897486 ,227.4195761,,FALSE,FALSE
1.988659501,uw61896181 ,278.2588569,,FALSE,FALSE
1.95,uw61886777 ,274.2460587,,FALSE,FALSE
1.73,uw61890971 ,233.2909978,,FALSE,FALSE
1.78,uw61877862 ,218.6896768,,FALSE,FALSE
1.93,uw61877837 ,221.9165228,,FALSE,FALSE
1.8,uw61874602 ,221.2965054,,FALSE,FALSE
1.8,uw61874522 ,346.5293446,,FALSE,FALSE
1.96,uw61874432 ,227.4942611,,FALSE,FALSE
1.7,us6000iiep ,489.20781,,FALSE,FALSE
1.78,uw61868467 ,263.2290565,,FALSE,FALSE
1.84,uw61868017 ,302.0701575,,FALSE,FALSE
1.84,uw61866852 ,227.373535,,FALSE,FALSE
1.7,uw61865007 ,236.4100826,,FALSE,FALSE
1.82,uw61860967 ,264.5596646,,FALSE,FALSE
1.99,uw61868046 ,256.9501966,,FALSE,FALSE
1.93,uw61849772 ,219.4591014,,FALSE,FALSE
1.74,uw61844667 ,202.3865702,,FALSE,FALSE
1.92,mb80548774 ,490.7456008,,FALSE,FALSE
1.7,uw61847076 ,479.1634875,,FALSE,FALSE
1.9,uw61834307 ,243.7136739,,FALSE,FALSE
1.85,uw61822442 ,227.9756034,,FALSE,FALSE
1.89,uw61830441 ,263.0790986,,FALSE,FALSE
1.70,uw61901366   ,131.8897944,,FALSE,FALSE
1.68,uw61901136   ,133.6047683,,FALSE,FALSE
1.54,uw61900236   ,164.3564132,,FALSE,FALSE
1.55,uw61900111   ,117.9367946,,FALSE,FALSE
1.49,uw61891157   ,113.5562009,,FALSE,FALSE
1.42,uw61891147   ,119.2041812,,FALSE,FALSE
1.58,uw61891142   ,157.8551648,,FALSE,FALSE
1.64,uw61890912   ,156.6263599,,FALSE,FALSE
1.63,uw61898801   ,162.3585321,,FALSE,FALSE
1.68,uw61898436   ,157.1328208,,FALSE,FALSE
1.56,uw61898386   ,184.1396115,,FALSE,FALSE
1.47,uw61898186   ,140.7107007,,TRUE,FALSE
1.40,uw61897826   ,132.4096806,,FALSE,FALSE
1.40,uw61897101   ,153.3740711,,FALSE,FALSE
1.55,uw61896966   ,149.2490038,,FALSE,FALSE
1.66,uw61896586   ,135.5640041,,FALSE,FALSE
1.59,uw61896576   ,176.3705642,,FALSE,FALSE
1.69,uw61896346   ,197.7273054,,FALSE,FALSE
1.60,uw61886377   ,124.7812951,,FALSE,FALSE
1.55,uw61885792   ,201.8448295,,FALSE,FALSE
1.70,uw61885787   ,105.8264607,,FALSE,FALSE
1.56,uw61893701   ,127.6986102,,FALSE,FALSE
1.57,uw61893326   ,122.842235,,FALSE,FALSE
1.42,uw61892976   ,161.7393703,,FALSE,FALSE
1.58,uw61881697   ,107.2452163,,FALSE,FALSE
1.54,uw61881512   ,161.8652345,,FALSE,FALSE
1.45,uw61889396   ,149.4459283,,FALSE,FALSE
1.46,uw61888711   ,131.1405991,,FALSE,FALSE
1.58,uw61888296   ,101.9254665,,FALSE,FALSE
1.49,uw61877282   ,126.3342625,,FALSE,FALSE
1.49,uw61876272   ,169.2386767,,FALSE,FALSE
1.54,uw61875622   ,151.0126416,,FALSE,FALSE
1.44,uw61874742   ,140.0750937,,FALSE,FALSE
1.63,uw61881046   ,131.5705143,,FALSE,FALSE
1.61,uw61879811   ,131.1263909,,FALSE,FALSE
1.47,uw61869727   ,132.0791969,,FALSE,FALSE
1.46,uw61869567   ,202.2782903,,FALSE,FALSE
1.67,uw61868542   ,137.6326446,,FALSE,FALSE
1.68,uw61866737   ,124.0950607,,FALSE,FALSE
1.44,uw61866727   ,132.324342,,FALSE,FALSE
1.57,uw61865382   ,151.2666525,,FALSE,FALSE
1.55,uw61865367   ,139.6199677,,FALSE,FALSE
1.45,uw61865192   ,168.4503057,,FALSE,FALSE
1.50,uw61864767   ,166.9238583,,FALSE,FALSE
1.53,uw61864762   ,189.2931095,,FALSE,FALSE
1.49,uw61873236   ,128.1553573,,FALSE,FALSE
1.42,uw61863742   ,130.71504,,FALSE,FALSE
1.40,uw61863737   ,129.5251329,,FALSE,FALSE
1.40,uw61863097   ,129.7437637,,FALSE,FALSE
1.53,uw61862497   ,117.5944511,,FALSE,FALSE
1.46,uw61862327   ,128.7821711,,FALSE,FALSE
1.51,uw61860777   ,128.9526909,,FALSE,FALSE
1.46,uw61860362   ,128.5403685,,FALSE,FALSE
1.56,uw61859362   ,108.881424,,FALSE,FALSE
1.49,uw61867296   ,126.6568388,,FALSE,FALSE
1.53,uw61856152   ,176.471429,,FALSE,FALSE
1.52,uw61863421   ,145.9042587,,FALSE,FALSE
1.58,uw61863091   ,126.17936,,FALSE,FALSE
1.55,uw61863036   ,121.7981236,,FALSE,FALSE
1.48,uw61862971   ,122.9297346,,FALSE,FALSE
1.54,uw61849882   ,128.6225999,,FALSE,FALSE
1.60,uw61849377   ,163.8748747,,FALSE,FALSE
1.40,uw61846547   ,174.9092897,,FALSE,FALSE
1.53,uw61845527   ,130.7449513,,FALSE,FALSE
1.53,uw61851956   ,163.2549059,,FALSE,FALSE
1.50,uw61837432   ,183.7322854,,FALSE,FALSE
1.57,uw61834142   ,109.6607803,,FALSE,FALSE
1.51,uw61829022   ,109.3703885,,FALSE,FALSE
1.44,uw61837176   ,163.3572691,,FALSE,FALSE
1.64,uw61836136   ,157.8821426,,FALSE,FALSE
1.52,uw61834436   ,100.6198541,,FALSE,FALSE
1.40,uw61833361   ,168.0360908,,FALSE,FALSE
1.47,uw61827961   ,153.7232091,,FALSE,FALSE
1.70,uw61827001   ,118.0742206,,FALSE,FALSE
1.63,uw61817197   ,152.7732011,,FALSE,FALSE
1.54,uw61816537   ,151.5444435,,FALSE,FALSE
1.41,uw61814777 ,123.0213484,,FALSE,FALSE
